email,url
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/west-bengal
cybercell@paytm.com,https://paytm.com/landline-bill-payment/act-broadband
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/kerala
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/new-delhi
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/odisha
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/meghalaya
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/madhya-pradesh
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/manipur
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/mizoram
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/nagaland
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/karnataka
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/jharkhand
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/gujarat
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/dadra-and-nagar-haveli
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/himachal-pradesh
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/daman-and-diu
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/assam
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/chhattisgarh
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/andhra-pradesh
cybercell@paytm.com,https://paytm.com/datacard-bill-payment/mtnl
cybercell@paytm.com,https://paytm.com/datacard-bill-payment/bsnl
cybercell@paytm.com,https://paytm.com/datacard-recharge/bsnl
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/mtnl-dolphin-postpaid
"selfcare@mtnl.net.in,edonline@mtnl.net.in,cybercell@paytm.com",https://paytm.com/recharge/mtnl-prepaid-mobile-online-recharge
cybercell@paytm.com,https://paytm.com/coupons
cybercell@paytm.com,https://paytm.com/broadband-bill-payment/tata-tele-broadband
cybercell@paytm.com,https://paytm.com/broadband-bill-payment/alliance-broadband
cybercell@paytm.com,https://paytm.com/landline-bill-payment/bsnl
cybercell@paytm.com,https://paytm.com/broadband-bill-payment/asianet-broadband
cybercell@paytm.com,https://paytm.com/offer/
cybercell@paytm.com,https://paytm.com/landline-bill-payment/airtel
cybercell@paytm.com,https://paytm.com/broadband-bill-payment/hathway-broadband
cybercell@paytm.com,https://paytm.com/offer/bank-transfer/
"movietickets@paytm.com,grievanceofficer@paytm.com",https://paytm.com/about-us/our-policies/
cybercell@paytm.com,https://paytm.com/gas-bill-payment/maharashtra-natural-gas-limited-mngl
cybercell@paytm.com,https://paytm.com/gas-bill-payment/vadodara-gas-limited-vgl
cybercell@paytm.com,https://paytm.com/gas-bill-payment/aavantika-gas-ltd
cybercell@paytm.com,https://paytm.com/gas-bill-payment/gujarat-gas-limited
cybercell@paytm.com,https://paytm.com/gas-bill-payment/adani-gas-limited
cybercell@paytm.com,https://paytm.com/gas-bill-payment/indraprastha-gas-limited
cybercell@paytm.com,https://paytm.com/water-bill-payment/nagpur-municipal-corporation-orange-city-water-nagpur
cybercell@paytm.com,https://paytm.com/water-bill-payment/pune-municipal-corporation-water
cybercell@paytm.com,https://paytm.com/water-bill-payment/uttarakhand-jal-sansthan
cybercell@paytm.com,https://paytm.com/water-bill-payment/bangalore-water-supply-and-sewerage-board-bwssb
cybercell@paytm.com,https://paytm.com/water-bill-payment/surat-municipal-corporation-water
cybercell@paytm.com,https://paytm.com/water-bill-payment/gwalior-municipal-corporation-water
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/maharashtra
cybercell@paytm.com,https://paytm.com/water-bill-payment/bhopal-municipal-corporation-water
cybercell@paytm.com,https://paytm.com/water-bill-payment/indore-municipal-corporation-water
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/haryana
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/telangana
cybercell@paytm.com,https://paytm.com/water-bill-payment/delhi-jal-board-djb
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/idea-postpaid
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/bsnl-postpaid
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/goa
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/punjab
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/bihar
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/vodafone-postpaid
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/jio-postpaid
cybercell@paytm.com,https://paytm.com/datacard-recharge/idea
cybercell@paytm.com,https://paytm.com/datacard-recharge/jio
cybercell@paytm.com,https://paytm.com/datacard-recharge/vodafone
cybercell@paytm.com,https://paytm.com/offer/bus-tickets/
cybercell@paytm.com,https://paytm.com/dth-recharge/tata-sky
cybercell@paytm.com,https://paytm.com/dth-recharge/d2h
cybercell@paytm.com,https://paytm.com/dth-recharge/sun-direct
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/seat-availability
cybercell@paytm.com,https://paytm.com/dth-recharge/airtel-digital-tv
cybercell@paytm.com,https://paytm.com/datacard-recharge/airtel
cybercell@paytm.com,https://paytm.com/dth-recharge/dish-tv
"FASTag@paytm.com,FASTag@paytm.com",https://paytmmall.com/paytm-fastag-MISPAYTM-FASTAGONE-6707493A5E3B71-pdp?src=store&from=storefront
cybercell@paytm.com,https://paytm.com/shop/h/big-bazaar-top-brands
cybercell@paytm.com,https://paytm.com/offer/movies/zomatomovie/
cybercell@paytm.com,https://paytm.com/events/himachal-pradesh/music/kasauli-rhythm-blues-festival-2020/210028
cybercell@paytm.com,https://paytm.com/toll-tag-recharge
cybercell@paytm.com,https://paytm.com/amusement-parks
cybercell@paytm.com,https://paytm.com/insurance-premium-payment
cybercell@paytm.com,https://paytm.com/helpinghand
cybercell@paytm.com,https://paytm.com/municipal-payments
cybercell@paytm.com,https://paytm.com/google-play-gift-card-recharge
cybercell@paytm.com,https://paytm.com/devotion
cybercell@paytm.com,https://paytm.com/water-bill-payment
cybercell@paytm.com,https://paytm.com/credit-card-bill-payment
cybercell@paytm.com,http://paytm.com/offer/flight-tickets/
cybercell@paytm.com,https://paytm.com/loan-emi-payment
cybercell@paytm.com,https://paytm.com/challan-bill-payment
cybercell@paytm.com,https://paytm.com/cabletv
cybercell@paytm.com,https://paytm.com/gas-bill-payment
cybercell@paytm.com,https://paytm.com/cylinder-gas-recharge
cybercell@paytm.com,https://paytm.com/datacard-recharge
cybercell@paytm.com,https://paytm.com/landline-bill-payment
cybercell@paytm.com,https://paytm.com/electricity-bill-payment
cybercell@paytm.com,https://paytm.com/broadband-bill-payment
cybercell@paytm.com,https://paytm.com/dth-recharge
cybercell@paytm.com,https://paytm.com/metro-card-recharge
cybercell@paytm.com,https://paytm.com/mobile-bill-payment
cybercell@paytm.com,https://paytm.com/recharge
cybercell@paytm.com,https://paytm.com/recharge/jio-prepaid-mobile-online-recharge
"education@paytm.com,cybercell@paytm.com",https://paytm.com/education
cybercell@paytm.com,https://paytm.com/recharge/idea-prepaid-mobile-online-recharge
cybercell@paytm.com,https://paytm.com/recharge/airtel-prepaid-mobile-online-recharge
cybercell@paytm.com,https://paytm.com/recharge/vodafone-prepaid-mobile-online-recharge
cybercell@paytm.com,https://paytm.com/recharge/bsnl-prepaid-mobile-online-recharge
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/pnr-status
cybercell@paytm.com,https://paytm.com/datacard-recharge/mtnl
cybercell@paytm.com,https://paytm.com/datacard-bill-payment/airtel
cybercell@paytm.com,https://paytm.com/datacard-bill-payment/idea
cybercell@paytm.com,https://paytm.com/mobile-bill-payment/airtel-postpaid
"care@paytm.com,cybercell@paytm.com",https://paytm.com/datacard-bill-payment/vodafone
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/tamil-nadu
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/pondicherry
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/rajasthan
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/sikkim
cybercell@paytm.com,https://paytm.com/broadband-bill-payment/mtnl-mumbai
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/tripura
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/uttar-pradesh
cybercell@paytm.com,https://paytm.com/landline-bill-payment/alliance-broadband
cybercell@paytm.com,https://paytm.com/electricity-bill-payment/uttarakhand
cybercell@paytm.com,https://paytm.com/water-bill-payment/municipal-corporation-jalandhar-water
cybercell@paytm.com,https://paytm.com/metro-card-recharge/delhi-metro
cybercell@paytm.com,https://paytm.com/water-bill-payment/urban-improvement-trust-uit-bhiwadi
cybercell@paytm.com,https://paytm.com/water-bill-payment/patna-municipal-corporation-gcc-tax
cybercell@paytm.com,https://paytm.com/apartments-electricity-recharge
cybercell@paytm.com,https://paytm.com/loan-emi-payment/fullerton-india
cybercell@paytm.com,https://paytm.com/toll-tag-recharge/bangalore-elevated-tollway-pvt-ltd-betpl
cybercell@paytm.com,https://paytm.com/loan-emi-payment/indiabulls-consumer-finance-limited
cybercell@paytm.com,https://paytm.com/loan-emi-payment/zestmoney
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/reliance-nippon-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/idbi-federal-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/canara-hsbc-obc-life-insurance
cybercell@paytm.com,https://paytm.com/insurance-premium-payment/sbi-life-insurance
"customercare@muthoot.com,cybercell@paytm.com",https://paytm.com/loan-emi-payment/muthoot-fincorp-ltd
cybercell@paytm.com,https://paytm.com/loan-emi-payment/i2i-funding
espnplusaffiliates@disneystreaming.com,https://plus.espn.com/partner-program?ex_cid=ESPN-partnerprogram-espnfooter-US-EN
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/domestic-flights
cybercell@paytm.com,https://paytm.com/devotion/shri-badrinath-temple
cybercell@paytm.com,https://paytm.com/movies/delhi-ncr
cybercell@paytm.com,https://paytm.com/devotion/somnath-temple
cybercell@paytm.com,https://paytm.com/movies/bengaluru
cybercell@paytm.com,https://paytm.com/devotion/vrindavan-chandrodaya-mandir
cybercell@paytm.com,https://paytm.com/devotion/shree-lenyadri-ganpati-devsthan-trust
cybercell@paytm.com,https://paytm.com/devotion/shri-kedarnath-temple
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/flights/bengaluru-to-goa-flight-tickets
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/railway-reservation-cancellation
"cybercell@paytm.com,0410ce5f7a3a4c58bb301150a45235d4@sentry.io",https://paytm.com/train-tickets/mysore-to-bangalore-trains
cybercell@paytm.com,https://paytm.com/amusement-parks/bengaluru
cybercell@paytm.com,https://paytm.com/amusement-parks/hyderabad
cybercell@paytm.com,https://paytm.com/movies/jaipur
cybercell@paytm.com,https://paytm.com/movies/chennai
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/hindi
"caprivacy@twdc.com,caprivacy@twdc.com",https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/your-california-privacy-rights/
"PRIVACYCONTACT@DISNEY.COM,privacy@privo.com,privacycontact@disney.com,privacycontact@disney.com,ms_support@help.go.com,privacycontact@disney.com",https://privacy.thewaltdisneycompany.com/en/for-parents/childrens-online-privacy-policy/
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/sport
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/fantasy
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/animation
cybercell@paytm.com,https://paytm.com/movies/upcoming-movies/biography
cybercell@paytm.com,https://paytm.com/cabletv-recharge/ucn-tv
cybercell@paytm.com,https://paytm.com/cabletv-recharge/incable-digital-tv
cybercell@paytm.com,https://paytm.com/gas-bill-payment/gail-gas-limited
"yourfriends@medium.com,partnerprogram@medium.com",https://blog.paytm.com/?gi=e5965ae932db
email,url
cumcgca@columbia.edu,https://www.columbia.edu
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
"residential@columbia.edu,cumc.housing@columbia.edu,housing@columbia.edu",https://www.columbia.edu/content/coronavirus
cumcgca@columbia.edu,https://www.columbia.edu/content/
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
sites@columbia.edu,https://sites.columbia.edu/
ciexecs@columbia.edu,https://communityimpact.columbia.edu/
"eoaa@columbia.edu,eoaa@columbia.edu",https://eoaa.columbia.edu/content/non-discrimination-statement-and-policy
"disability@columbia.edu,health@columbia.edu",https://health.columbia.edu/content/disability-services
ddc@columbia.edu,https://ddc.college.columbia.edu/
communityaffairs@columbia.edu,https://gca.columbia.edu/
communityaffairs@columbia.edu,https://gca.columbia.edu/content/government-relations/voter-registration
wellnesscenter@cumc.columbia.edu,https://communitywellness.manhattanville.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/programs-and-initiatives/community-scholars
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
health@columbia.edu,https://health.columbia.edu/
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/manhattanville-loop
lio@columbia.edu,https://library.columbia.edu/about/events/event.html?guid=CAL-00bb9e25-6eac1fa8-016e-aecbf873-00000c58events%40columbia.edu&startdate=20200126&returnlinkurl=/content/libraryweb/libraries/rbml/exhibitions&returnlinktext=RBML%27s%20Exhibitions%20%26%20Programs
columbianews@columbia.edu,https://news.columbia.edu/student-summer-program-freedom-citizenship
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/intercampus-shuttle
columbianews@columbia.edu,https://news.columbia.edu
"oreilly@ldeo.columbia.edu,transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/lamont-shuttle
lio@columbia.edu,https://library.columbia.edu/
summersessions@columbia.edu,http://summer.sps.columbia.edu/
visitorscenter@columbia.edu,https://visit.columbia.edu/
officeofthepresident@columbia.edu,https://president.columbia.edu/news/new-commitments-climate
access@columbia.edu,https://events.columbia.edu/cal/main/showEventList.rdo;jsessionid=77A9AC8FDBE610D9158FD0C5A0E2A5E3
registrar@columbia.edu,https://registrar.columbia.edu/calendar
email,url
espnplusaffiliates@disneystreaming.com,https://plus.espn.com/partner-program?ex_cid=ESPN-partnerprogram-espnfooter-US-EN
cumcgca@columbia.edu,https://www.columbia.edu
summersessions@columbia.edu,http://summer.sps.columbia.edu/
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/manhattanville-loop
"oreilly@ldeo.columbia.edu,transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/lamont-shuttle
lio@columbia.edu,https://library.columbia.edu/about/events/event.html?guid=CAL-00bb9e25-6eac1fa8-016e-aecbf873-00000c58events%40columbia.edu&startdate=20200126&returnlinkurl=/content/libraryweb/libraries/rbml/exhibitions&returnlinktext=RBML%27s%20Exhibitions%20%26%20Programs
communityaffairs@columbia.edu,https://gca.columbia.edu/content/government-relations/voter-registration
columbianews@columbia.edu,https://news.columbia.edu/student-summer-program-freedom-citizenship
lio@columbia.edu,https://library.columbia.edu/
registrar@columbia.edu,https://registrar.columbia.edu/calendar
access@columbia.edu,https://events.columbia.edu/cal/main/showEventList.rdo;jsessionid=00976667683F38BE4F4B4C40B9915F1A
"Michael.Rothstein@espn.com,ben.baby@espn.com,Michael.Rothstein@espn.com,Michael.Rothstein@espn.com,ben.baby@espn.com",https://www.espn.com/nfl/draft/news
cumcgca@columbia.edu,https://www.columbia.edu/content/
"residential@columbia.edu,cumc.housing@columbia.edu,housing@columbia.edu",https://www.columbia.edu/content/coronavirus
columbianews@columbia.edu,https://news.columbia.edu
communityaffairs@columbia.edu,https://gca.columbia.edu/
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/intercampus-shuttle
email,url
espnplusaffiliates@disneystreaming.com,https://plus.espn.com/partner-program?ex_cid=ESPN-partnerprogram-espnfooter-US-EN
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
ESPN+@no-vote.com,https://help.espnplus.com/hc/en-us/articles/360026126892-ESPN-Subscriber-Agreement
ciexecs@columbia.edu,https://communityimpact.columbia.edu/
"privacy.department@nielsen.com,privacy.department@nielsen.com,privacy.department@nielsen.com",https://www.nielsen.com/us/en/legal/privacy-statement/digital-measurement/
"residential@columbia.edu,cumc.housing@columbia.edu,housing@columbia.edu",https://www.columbia.edu/content/coronavirus
columbianews@columbia.edu,https://news.columbia.edu
lio@columbia.edu,https://library.columbia.edu/
cumcgca@columbia.edu,https://www.columbia.edu/content/
officeofthepresident@columbia.edu,https://president.columbia.edu/news/new-commitments-climate
"disability@columbia.edu,health@columbia.edu",https://health.columbia.edu/content/disability-services
cumcgca@columbia.edu,https://www.columbia.edu
"eoaa@columbia.edu,eoaa@columbia.edu",https://eoaa.columbia.edu/content/non-discrimination-statement-and-policy
"PRIVACYCONTACT@DISNEY.COM,privacy@privo.com,privacycontact@disney.com,privacycontact@disney.com,ms_support@help.go.com,privacycontact@disney.com",https://privacy.thewaltdisneycompany.com/en/for-parents/childrens-online-privacy-policy/
"caprivacy@twdc.com,caprivacy@twdc.com",https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/your-california-privacy-rights/
columbianews@columbia.edu,https://news.columbia.edu/student-summer-program-freedom-citizenship
lio@columbia.edu,https://library.columbia.edu/about/events/event.html?guid=CAL-00bb9e25-6eac1fa8-016e-aecbf873-00000c58events%40columbia.edu&startdate=20200126&returnlinkurl=/content/libraryweb/libraries/rbml/exhibitions&returnlinktext=RBML%27s%20Exhibitions%20%26%20Programs
visitorscenter@columbia.edu,https://visit.columbia.edu/
health@columbia.edu,https://health.columbia.edu/
"Michael.Rothstein@espn.com,ben.baby@espn.com,Michael.Rothstein@espn.com,Michael.Rothstein@espn.com,ben.baby@espn.com",https://www.espn.com/nfl/draft/news
access@columbia.edu,https://events.columbia.edu/cal/main/showEventList.rdo;jsessionid=6AB0F98A11000F53CC6D811AD1087955
registrar@columbia.edu,https://registrar.columbia.edu/calendar
sites@columbia.edu,https://sites.columbia.edu/
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
email,url
espnplusaffiliates@disneystreaming.com,https://plus.espn.com/partner-program?ex_cid=ESPN-partnerprogram-espnfooter-US-EN
ESPN+@no-vote.com,https://help.espnplus.com/hc/en-us/articles/360026126892-ESPN-Subscriber-Agreement
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
email,url
espnplusaffiliates@disneystreaming.com,https://plus.espn.com/partner-program?ex_cid=ESPN-partnerprogram-espnfooter-US-EN
sites@columbia.edu,https://sites.columbia.edu/
username@example.com,https://www.mailman.columbia.edu/harlem-health-promotion-center/about
askcuit@columbia.edu,https://www.columbia.edu/content/copyright
ciexecs@columbia.edu,https://communityimpact.columbia.edu/
communityaffairs@columbia.edu,https://gca.columbia.edu/
"oreilly@ldeo.columbia.edu,transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/lamont-shuttle
communityaffairs@columbia.edu,https://gca.columbia.edu/content/government-relations/voter-registration
lio@columbia.edu,https://library.columbia.edu/about/events/event.html?guid=CAL-00bb9e25-6eac1fa8-016e-aecbf873-00000c58events%40columbia.edu&startdate=20200126&returnlinkurl=/content/libraryweb/libraries/rbml/exhibitions&returnlinktext=RBML%27s%20Exhibitions%20%26%20Programs
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/manhattanville-loop
"disability@columbia.edu,health@columbia.edu",https://health.columbia.edu/content/disability-services
"eoaa@columbia.edu,eoaa@columbia.edu",https://eoaa.columbia.edu/content/non-discrimination-statement-and-policy
"transportation@columbia.edu,parking@columbia.edu,transportation@columbia.edu",https://transportation.columbia.edu/content/intercampus-shuttle
summersessions@columbia.edu,http://summer.sps.columbia.edu/
visitorscenter@columbia.edu,https://visit.columbia.edu/
columbianews@columbia.edu,https://news.columbia.edu
lio@columbia.edu,https://library.columbia.edu/
"residential@columbia.edu,cumc.housing@columbia.edu,housing@columbia.edu",https://www.columbia.edu/content/coronavirus
health@columbia.edu,https://health.columbia.edu/
ESPN+@no-vote.com,https://help.espnplus.com/hc/en-us/articles/360026126892-ESPN-Subscriber-Agreement
registrar@columbia.edu,https://registrar.columbia.edu/calendar
cumcgca@columbia.edu,https://www.columbia.edu/content/
cumcgca@columbia.edu,https://www.columbia.edu
officeofthepresident@columbia.edu,https://president.columbia.edu/news/new-commitments-climate
"privacy.department@nielsen.com,privacy.department@nielsen.com,privacy.department@nielsen.com",https://www.nielsen.com/us/en/legal/privacy-statement/digital-measurement/
"PRIVACYCONTACT@DISNEY.COM,privacy@privo.com,privacycontact@disney.com,privacycontact@disney.com,ms_support@help.go.com,privacycontact@disney.com",https://privacy.thewaltdisneycompany.com/en/for-parents/childrens-online-privacy-policy/
"caprivacy@twdc.com,caprivacy@twdc.com",https://privacy.thewaltdisneycompany.com/en/current-privacy-policy/your-california-privacy-rights/
"Michael.Rothstein@espn.com,ben.baby@espn.com,Michael.Rothstein@espn.com,Michael.Rothstein@espn.com,ben.baby@espn.com",https://www.espn.com/nfl/draft/news
columbianews@columbia.edu,https://news.columbia.edu/student-summer-program-freedom-citizenship
wellnesscenter@cumc.columbia.edu,https://communitywellness.manhattanville.columbia.edu/
ddc@columbia.edu,https://ddc.college.columbia.edu/
jhl2152@columbia.edu,https://freedomandcitizenship.columbia.edu/
"communityaffairs@columbia.edu,communityaffairs@columbia.edu",https://gca.columbia.edu/content/programs-and-initiatives/community-scholars
access@columbia.edu,https://events.columbia.edu/cal/main/showEventList.rdo;jsessionid=1B3410EE4E4C25585FB393DF4AEFB982
